256 256
125 187 9
125 188 3
125 189 10
125 190 8
125 191 6
125 192 1
125 193 6
125 194 7
125 195 2
125 196 3
125 197 4
125 198 6
125 199 1
125 200 2
125 201 2
125 202 3
125 203 9
125 204 4
125 205 8
125 206 8
125 207 5
125 208 2
125 209 3
125 210 10
125 211 10
125 212 1
125 213 10
125 214 8
125 215 4
125 216 2
125 217 6
125 218 1
125 219 1
125 220 7
125 221 9
125 222 1
125 223 7
125 224 9
125 225 5
125 226 8
125 227 1
125 228 3
125 229 8
125 230 3
125 231 6
125 232 6
125 233 1
125 234 3
125 235 8
125 236 8
125 237 7
125 238 1
125 239 6
125 240 4
125 241 2
125 242 6
125 243 10
125 244 7
125 245 2
125 246 1
125 247 2
125 248 3
125 249 5
125 250 9
125 251 1
125 252 5
125 253 8
125 254 2
125 255 3
126 0 7
126 1 4
126 2 2
126 3 8
126 4 5
126 5 1
126 6 8
126 7 3
126 8 2
126 9 1
126 10 4
126 11 9
126 12 3
126 13 6
126 14 2
126 15 3
126 16 5
126 17 2
126 18 2
126 19 2
126 20 10
126 21 7
126 22 5
126 23 10
126 24 4
126 25 5
126 26 5
126 27 3
126 28 2
126 29 6
126 30 2
126 31 3
126 32 3
126 33 3
126 34 4
126 35 2
126 36 7
126 37 9
126 38 1
126 39 4
126 40 8
126 41 7
126 42 1
126 43 1
126 44 3
126 45 2
126 46 7
126 47 3
126 48 3
126 49 9
126 50 8
126 51 9
126 52 3
126 53 1
126 54 2
126 55 6
126 56 4
126 57 8
126 58 5
126 59 5
126 60 5
126 61 1
126 62 9
126 63 8
126 64 8
126 65 10
126 66 5
126 67 4
126 68 9
126 69 8
126 70 5
126 71 1
126 72 8
126 73 9
126 74 8
126 75 6
126 76 6
126 77 8
126 78 8
126 79 7
126 80 3
126 81 9
126 82 5
126 83 7
126 84 8
126 85 3
126 86 3
126 87 7
126 88 8
126 89 3
126 90 8
126 91 1
126 92 6
126 93 2
126 94 9
126 95 1
126 96 1
126 97 8
126 98 9
126 99 3
126 100 10
126 101 7
126 102 10
126 103 6
126 104 10
126 105 6
126 106 5
126 107 1
126 108 1
126 109 9
126 110 2
126 111 4
126 112 10
126 113 6
126 114 7
126 115 6
126 116 1
126 117 3
126 118 6
126 119 5
126 120 8
126 121 10
126 122 1
126 123 6
126 124 2
126 125 3
126 126 7
126 127 5
126 128 5
126 129 2
126 130 7
126 131 10
126 132 9
126 133 1
126 134 4
126 135 9
126 136 2
126 137 5
126 138 6
126 139 6
126 140 2
126 141 5
126 142 9
126 143 10
126 144 8
126 145 1
126 146 9
126 147 10
126 148 9
126 149 9
126 150 4
126 151 8
126 152 7
126 153 1
126 154 1
126 155 8
126 156 8
126 157 7
126 158 1
126 159 1
126 160 7
126 161 10
126 162 5
126 163 5
126 164 10
126 165 3
126 166 10
126 167 2
126 168 6
126 169 6
126 170 4
126 171 5
126 172 6
126 173 4
126 174 2
126 175 3
126 176 10
126 177 3
126 178 10
126 179 7
126 180 10
126 181 8
126 182 7
126 183 6
126 184 3
126 185 5
126 186 1
126 187 6
126 188 6
126 189 9
126 190 4
126 191 9
126 192 7
126 193 7
126 194 1
126 195 6
126 196 2
126 197 9
126 198 5
126 199 5
126 200 1
126 201 10
126 202 1
126 203 1
126 204 1
126 205 9
126 206 2
126 207 6
126 208 2
126 209 3
126 210 3
126 211 7
126 212 9
126 213 4
126 214 4
126 215 1
126 216 4
126 217 1
126 218 6
126 219 8
126 220 2
126 221 10
126 222 8
126 223 9
126 224 4
126 225 5
126 226 9
126 227 1
126 228 4
126 229 4
126 230 6
126 231 7
126 232 5
126 233 7
126 234 7
126 235 6
126 236 7
126 237 5
126 238 5
126 239 2
126 240 4
126 241 2
126 242 3
126 243 3
126 244 4
126 245 7
126 246 8
126 247 3
126 248 5
126 249 7
126 250 3
126 251 3
126 252 2
126 253 8
126 254 7
126 255 7
127 0 3
127 1 5
127 2 9
127 3 4
127 4 2
127 5 6
127 6 4
127 7 6
127 8 8
127 9 4
127 10 1
127 11 1
127 12 5
127 13 1
127 14 4
127 15 5
127 16 3
127 17 7
127 18 6
127 19 8
127 20 7
127 21 10
127 22 6
127 23 4
127 24 7
127 25 3
127 26 4
127 27 5
127 28 5
127 29 10
127 30 4
127 31 7
127 32 8
127 33 7
127 34 7
127 35 10
127 36 4
127 37 3
127 38 3
127 39 2
127 40 8
127 41 7
127 42 10
127 43 1
127 44 9
127 45 8
127 46 8
127 47 6
127 48 8
127 49 10
127 50 4
127 51 9
127 52 9
127 53 9
127 54 1
127 55 10
127 56 3
127 57 7
127 58 10
127 59 9
127 60 7
127 61 7
127 62 7
127 63 1
127 64 7
127 65 3
127 66 5
127 67 7
127 68 9
127 69 2
127 70 2
127 71 4
127 72 8
127 73 2
127 74 2
127 75 5
127 76 6
127 77 4
127 78 8
127 79 7
127 80 1
127 81 9
127 82 3
127 83 4
127 84 10
127 85 7
127 86 7
127 87 4
127 88 2
127 89 9
127 90 5
127 91 1
127 92 8
127 93 8
127 94 7
127 95 3
127 96 7
127 97 5
127 98 10
127 99 3
127 100 1
127 101 5
127 102 5
127 103 6
127 104 9
127 105 7
127 106 8
127 107 10
127 108 4
127 109 5
127 110 8
127 111 2
127 112 6
127 113 2
127 114 2
127 115 6
127 116 1
127 117 4
127 118 6
127 119 3
127 120 4
127 121 3
127 122 10
127 123 7
127 124 6
127 125 10
127 126 10
127 127 6
127 128 9
127 129 7
127 130 3
127 131 9
127 132 4
127 133 9
127 134 9
127 135 4
127 136 1
127 137 9
127 138 10
127 139 5
127 140 8
127 141 9
127 142 2
127 143 8
127 144 6
127 145 6
127 146 5
127 147 9
127 148 8
127 149 4
127 150 10
127 151 9
127 152 2
127 153 9
127 154 3
127 155 1
127 156 8
127 157 4
127 158 10
127 159 6
127 160 8
127 161 8
127 162 9
127 163 1
127 164 4
127 165 7
127 166 5
127 167 8
127 168 7
127 169 10
127 170 8
127 171 8
127 172 5
127 173 9
127 174 8
127 175 3
127 176 3
127 177 3
127 178 9
127 179 4
127 180 6
127 181 9
127 182 9
127 183 4
127 184 2
127 185 6
127 186 2
127 187 2
127 188 6
127 189 6
127 190 1
127 191 8
127 192 6
127 193 4
127 194 5
127 195 7
127 196 5
127 197 6
127 198 9
127 199 7
127 200 3
127 201 6
127 202 10
127 203 7
127 204 1
127 205 8
127 206 3
127 207 7
127 208 4
127 209 7
127 210 8
127 211 3
127 212 1
127 213 6
127 214 6
127 215 2
127 216 4
127 217 8
127 218 8
127 219 7
127 220 3
127 221 2
127 222 3
127 223 2
127 224 4
127 225 4
127 226 1
127 227 6
127 228 1
127 229 3
127 230 9
127 231 6
127 232 5
127 233 4
127 234 9
127 235 10
127 236 5
127 237 2
127 238 1
127 239 2
127 240 3
127 241 10
127 242 4
127 243 9
127 244 6
127 245 3
127 246 4
127 247 5
127 248 7
127 249 1
127 250 4
127 251 9
127 252 8
127 253 8
127 254 8
127 255 9
128 0 2
128 1 7
128 2 10
128 3 2
128 4 9
128 5 7
128 6 10
128 7 1
128 8 9
128 9 1
128 10 2
128 11 4
128 12 7
128 13 5
128 14 3
128 15 6
128 16 9
128 17 2
128 18 4
128 19 6
128 20 6
128 21 7
128 22 2
128 23 7
128 24 2
128 25 9
128 26 10
128 27 8
128 28 7
128 29 4
128 30 1
128 31 4
128 32 9
128 33 9
128 34 8
128 35 10
128 36 7
128 37 3
128 38 4
128 39 6
128 40 9
128 41 8
128 42 8
128 43 8
128 44 6
128 45 3
128 46 8
128 47 3
128 48 8
128 49 6
128 50 7
128 51 2
128 52 8
128 53 1
128 54 5
128 55 6
128 56 5
128 57 4
128 58 10
128 59 2
128 60 1
128 61 8
128 62 9
128 63 8
128 64 9
128 65 5
128 66 10
128 67 5
128 68 7
128 69 6
128 70 4
128 71 3
128 72 8
128 73 1
128 74 5
128 75 6
128 76 5
128 77 1
128 78 4
128 79 10
128 80 3
128 81 10
128 82 10
128 83 9
128 84 7
128 85 8
128 86 1
128 87 7
128 88 3
128 89 1
128 90 9
128 91 2
128 92 7
128 93 3
128 94 6
128 95 10
128 96 1
128 97 8
128 98 2
128 99 6
128 100 10
128 101 1
128 102 7
128 103 10
128 104 2
128 105 3
128 106 6
128 107 9
128 108 8
128 109 5
128 110 6
128 111 9
128 112 6
128 113 1
128 114 1
128 115 6
128 116 4
128 117 8
128 118 2
128 119 2
128 120 5
128 121 4
128 122 2
128 123 3
128 124 5
128 125 1
128 126 9
128 127 2
128 128 7
128 129 4
128 130 8
128 131 2
128 132 7
128 133 5
128 134 3
128 135 9
128 136 7
128 137 6
128 138 2
128 139 2
128 140 3
128 141 10
128 142 7
128 143 5
128 144 6
128 145 7
128 146 2
128 147 3
128 148 5
128 149 5
128 150 4
128 151 1
128 152 6
128 153 3
128 154 4
128 155 9
128 156 9
128 157 6
128 158 10
128 159 8
128 160 9
128 161 4
128 162 9
128 163 3
128 164 10
128 165 8
128 166 3
128 167 4
128 168 8
128 169 10
128 170 10
128 171 9
128 172 10
128 173 9
128 174 8
128 175 9
128 176 7
128 177 8
128 178 8
128 179 1
128 180 3
128 181 1
128 182 9
128 183 9
128 184 9
128 185 3
128 186 8
128 187 3
128 188 8
128 189 4
128 190 9
128 191 1
128 192 3
128 193 3
128 194 9
128 195 8
128 196 9
128 197 10
128 198 9
128 199 5
128 200 3
128 201 10
128 202 1
128 203 10
128 204 8
128 205 7
128 206 7
128 207 6
128 208 8
128 209 4
128 210 9
128 211 4
128 212 4
128 213 3
128 214 2
128 215 4
128 216 5
128 217 3
128 218 5
128 219 4
128 220 5
128 221 5
128 222 4
128 223 10
128 224 7
128 225 1
128 226 7
128 227 10
128 228 7
128 229 4
128 230 10
128 231 3
128 232 2
128 233 9
128 234 7
128 235 1
128 236 9
128 237 5
128 238 8
128 239 2
128 240 8
128 241 4
128 242 4
128 243 7
128 244 5
128 245 8
128 246 8
128 247 10
128 248 10
128 249 5
128 250 10
128 251 1
128 252 5
128 253 8
128 254 2
128 255 3
129 0 5
129 1 1
129 2 10
129 3 2
129 4 1
129 5 5
129 6 9
129 7 4
129 8 8
129 9 7
129 10 4
129 11 5
129 12 1
129 13 8
129 14 7
129 15 7
129 16 5
129 17 9
129 18 7
129 19 2
129 20 3
129 21 5
129 22 9
129 23 1
129 24 10
129 25 2
129 26 7
129 27 2
129 28 8
129 29 4
129 30 2
129 31 2
129 32 1
129 33 8
129 34 10
129 35 8
129 36 1
129 37 3
129 38 3
129 39 5
129 40 3
129 41 4
129 42 1
129 43 2
129 44 1
129 45 2
129 46 8
129 47 3
129 48 7
129 49 7
129 50 9
129 51 4
129 52 4
129 53 10
129 54 6
129 55 6
129 56 3
129 57 1
129 58 2
129 59 1
129 60 4
129 61 1
129 62 9
129 63 7
129 64 3
129 65 7
129 66 7
129 67 5
129 68 4
129 69 10
129 70 6
129 71 3
129 72 9
129 73 4
129 74 6
129 75 6
129 76 10
129 77 9
129 78 3
129 79 4
129 80 4
129 81 3
129 82 5
129 83 8
129 84 5
129 85 7
129 86 1
129 87 2
129 88 4
129 89 3
129 90 10
129 91 3
129 92 1
129 93 6
129 94 2
129 95 4
129 96 4
129 97 3
129 98 1
129 99 9
129 100 8
129 101 9
129 102 9
129 103 2
129 104 1
129 105 1
129 106 4
129 107 4
129 108 8
129 109 6
129 110 8
129 111 9
129 112 4
129 113 1
129 114 6
129 115 7
129 116 9
129 117 9
129 118 6
129 119 5
129 120 9
129 121 5
129 122 9
129 123 7
129 124 2
129 125 4
129 126 5
129 127 10
129 128 1
129 129 2
129 130 2
129 131 10
129 132 8
129 133 9
129 134 2
129 135 4
129 136 5
129 137 2
129 138 10
129 139 6
129 140 3
129 141 7
129 142 2
129 143 8
129 144 6
129 145 6
129 146 9
129 147 9
129 148 9
129 149 9
129 150 2
129 151 8
129 152 1
129 153 1
129 154 6
129 155 7
129 156 2
129 157 6
129 158 5
129 159 6
129 160 1
129 161 4
129 162 2
129 163 2
129 164 8
129 165 1
129 166 1
129 167 5
129 168 6
129 169 3
129 170 1
129 171 9
129 172 10
129 173 3
129 174 8
129 175 7
129 176 7
129 177 5
129 178 10
129 179 1
129 180 4
129 181 10
129 182 4
129 183 1
129 184 9
129 185 2
129 186 6
129 187 10
129 188 3
129 189 5
129 190 8
129 191 4
129 192 1
129 193 3
129 194 1
129 195 6
129 196 6
129 197 10
129 198 10
129 199 9
129 200 9
129 201 4
129 202 8
129 203 1
129 204 4
129 205 9
129 206 7
129 207 5
129 208 8
129 209 2
129 210 2
129 211 6
129 212 4
129 213 5
129 214 10
129 215 3
129 216 9
129 217 3
129 218 7
129 219 3
129 220 5
129 221 1
129 222 2
129 223 10
129 224 3
129 225 7
129 226 1
129 227 2
129 228 1
129 229 8
129 230 9
129 231 6
129 232 5
129 233 4
129 234 9
129 235 3
129 236 10
129 237 1
129 238 1
129 239 7
129 240 1
129 241 6
129 242 10
129 243 6
129 244 7
129 245 1
129 246 2
129 247 1
129 248 7
129 249 2
129 250 5
129 251 6
129 252 5
129 253 2
129 254 1
129 255 9
130 0 1
130 1 4
130 2 4
130 3 4
130 4 9
130 5 5
130 6 3
130 7 7
130 8 8
130 9 6
130 10 7
130 11 7
130 12 2
130 13 9
130 14 9
130 15 5
130 16 8
130 17 6
130 18 6
130 19 2
130 20 5
130 21 1
130 22 3
130 23 2
130 24 9
130 25 1
130 26 3
130 27 3
130 28 6
130 29 4
130 30 8
130 31 10
130 32 7
130 33 6
130 34 6
130 35 6
130 36 4
130 37 1
130 38 3
130 39 5
130 40 1
130 41 6
130 42 3
130 43 8
130 44 2
130 45 3
130 46 6
130 47 3
130 48 2
130 49 8
130 50 6
130 51 10
130 52 10
130 53 4
130 54 1
130 55 10
130 56 1
130 57 6
130 58 4
130 59 10
130 60 8
130 61 5
130 62 7
130 63 1
130 64 10
130 65 8
130 66 10
130 67 2
130 68 4
130 69 8
130 70 5
130 71 3
130 72 4
130 73 4
130 74 10
130 75 10
130 76 8
130 77 9
130 78 10
130 79 3
130 80 1
130 81 1
130 82 5
130 83 1
130 84 9
130 85 5
130 86 3
130 87 6
130 88 7
130 89 10
130 90 10
130 91 2
130 92 4
130 93 2
130 94 3
130 95 5
130 96 3
130 97 6
130 98 6
130 99 5
130 100 2
130 101 4
130 102 6
130 103 4
130 104 4
130 105 6
130 106 2
130 107 2
130 108 5
130 109 7
130 110 2
130 111 5
130 112 5
130 113 7
130 114 5
130 115 8
130 116 10
130 117 9
130 118 7
130 119 7
130 120 5
130 121 7
130 122 5
130 123 1
130 124 8
130 125 9
130 126 9
130 127 2
130 128 10
130 129 1
130 130 6
130 131 2
130 132 1
130 133 4
130 134 4
130 135 10
130 136 6
130 137 1
130 138 10
130 139 7
130 140 10
130 141 8
130 142 2
130 143 3
130 144 1
130 145 2
130 146 1
130 147 7
130 148 7
130 149 9
130 150 1
130 151 10
130 152 7
130 153 2
130 154 3
130 155 3
130 156 10
130 157 8
130 158 10
130 159 3
130 160 4
130 161 5
130 162 4
130 163 9
130 164 7
130 165 5
130 166 5
130 167 4
130 168 7
130 169 6
130 170 5
130 171 7
130 172 1
130 173 5
130 174 6
130 175 3
130 176 3
130 177 2
130 178 5
130 179 1
130 180 7
130 181 9
130 182 4
130 183 5
130 184 1
130 185 9
130 186 8
130 187 3
130 188 10
130 189 4
130 190 7
130 191 6
130 192 8
130 193 9
130 194 8
130 195 1
130 196 9
130 197 6
130 198 2
130 199 1
130 200 2
130 201 2
130 202 9
130 203 7
130 204 9
130 205 6
130 206 5
130 207 7
130 208 10
130 209 2
130 210 8
130 211 4
130 212 3
130 213 2
130 214 3
130 215 7
130 216 9
130 217 2
130 218 4
130 219 5
130 220 7
130 221 4
130 222 9
130 223 4
130 224 8
130 225 1
130 226 1
130 227 4
130 228 8
130 229 1
130 230 5
130 231 3
130 232 8
130 233 3
130 234 2
130 235 2
130 236 4
130 237 6
130 238 6
130 239 7
130 240 3
130 241 9
130 242 10
130 243 2
130 244 3
130 245 6
130 246 1
130 247 8
130 248 8
130 249 7
130 250 10
130 251 1
130 252 5
130 253 5
130 254 1
130 255 8
131 0 9
131 1 6
131 2 7
131 3 9
131 4 10
131 5 5
131 6 4
131 7 8
131 8 9
131 9 10
131 10 4
131 11 9
131 12 4
131 13 5
131 14 9
131 15 3
131 16 9
131 17 3
131 18 9
131 19 5
131 20 9
131 21 6
131 22 6
131 23 8
131 24 7
131 25 3
131 26 9
131 27 2
131 28 9
131 29 6
131 30 7
131 31 10
131 32 9
131 33 6
131 34 10
131 35 6
131 36 10
131 37 7
131 38 3
131 39 9
131 40 8
131 41 3
131 42 5
131 43 6
131 44 10
131 45 1
131 46 6
131 47 5
131 48 7
131 49 3
131 50 9
131 51 8
131 52 4
131 53 5
131 54 10
131 55 3
131 56 1
131 57 6
131 58 10
131 59 5
131 60 1
131 61 5
131 62 5
131 63 3
131 64 2
131 65 10
131 66 8
131 67 8
131 68 2
131 69 5
131 70 10
131 71 9
131 72 9
131 73 2
131 74 10
131 75 7
131 76 6
131 77 2
131 78 8
131 79 2
131 80 8
131 81 2
131 82 4
131 83 5
131 84 7
131 85 5
131 86 9
131 87 9
131 88 10
131 89 8
131 90 9
131 91 10
131 92 5
131 93 9
131 94 9
131 95 10
131 96 9
131 97 4
131 98 1
131 99 8
131 100 9
131 101 9
131 102 8
131 103 9
131 104 6
131 105 10
131 106 10
131 107 5
131 108 10
131 109 6
131 110 1
131 111 1
131 112 1
131 113 5
131 114 7
131 115 8
131 116 2
131 117 7
131 118 2
131 119 4
131 120 7
131 121 9
131 122 7
131 123 8
131 124 5
131 125 6
131 126 7
131 127 8
131 128 3
131 129 10
131 130 5
131 131 9
131 132 5
131 133 10
131 134 8
131 135 6
131 136 1
131 137 3
131 138 5
131 139 2
131 140 5
131 141 6
131 142 3
131 143 9
131 144 1
131 145 6
131 146 5
131 147 8
131 148 4
131 149 6
131 150 5
131 151 4
131 152 1
131 153 6
131 154 2
131 155 4
131 156 1
131 157 5
131 158 4
131 159 5
131 160 3
131 161 6
131 162 10
131 163 6
131 164 8
131 165 10
131 166 6
131 167 2
131 168 7
131 169 2
131 170 8
131 171 3
131 172 6
131 173 9
131 174 5
131 175 10
131 176 4
131 177 6
131 178 5
131 179 4
131 180 5
131 181 10
131 182 1
131 183 1
131 184 8
131 185 10
131 186 5
131 187 4
131 188 3
131 189 8
131 190 2
131 191 5
131 192 3
131 193 1
131 194 8
131 195 6
131 196 7
131 197 1
131 198 8
131 199 7
131 200 10
131 201 3
131 202 5
131 203 10
131 204 6
131 205 3
131 206 7
131 207 8
131 208 5
131 209 6
131 210 4
131 211 4
131 212 8
131 213 4
131 214 9
131 215 1
131 216 4
131 217 5
131 218 5
131 219 4
131 220 1
131 221 4
131 222 9
131 223 8
131 224 1
131 225 8
131 226 5
131 227 2
131 228 7
131 229 4
131 230 4
131 231 4
131 232 1
131 233 5
131 234 3
131 235 8
131 236 1
131 237 8
131 238 1
131 239 8
131 240 1
131 241 6
131 242 3
131 243 10
131 244 7
131 245 9
131 246 9
131 247 4
131 248 2
131 249 5
131 250 2
131 251 5
131 252 6
131 253 4
131 254 3
131 255 2
132 0 9
132 1 2
132 2 5
132 3 9
132 4 6
132 5 3
132 6 8
132 7 7
132 8 8
132 9 4
132 10 7
132 11 3
132 12 5
132 13 5
132 14 9
132 15 2
132 16 2
132 17 5
132 18 3
132 19 7
132 20 6
132 21 9
132 22 8
132 23 10
132 24 3
132 25 10
132 26 9
132 27 7
132 28 5
132 29 7
132 30 5
132 31 2
132 32 1
132 33 7
132 34 4
132 35 1
132 36 9
132 37 9
132 38 3
132 39 10
132 40 8
132 41 10
132 42 4
132 43 1
132 44 10
132 45 1
132 46 10
132 47 5
132 48 7
132 49 8
132 50 7
132 51 7
132 52 4
132 53 4
132 54 7
132 55 9
132 56 1
132 57 8
132 58 3
132 59 9
132 60 10
132 61 6
132 62 6
132 63 9
132 64 5
132 65 3
132 66 2
132 67 2
132 68 3
132 69 3
132 70 6
132 71 10
132 72 8
132 73 1
132 74 1
132 75 3
132 76 6
132 77 4
132 78 1
132 79 1
132 80 6
132 81 8
132 82 2
132 83 7
132 84 6
132 85 5
132 86 9
132 87 9
132 88 1
132 89 1
132 90 3
132 91 9
132 92 4
132 93 8
132 94 9
132 95 10
132 96 9
132 97 10
132 98 5
132 99 8
132 100 1
132 101 1
132 102 10
132 103 9
132 104 8
132 105 3
132 106 8
132 107 6
132 108 1
132 109 3
132 110 10
132 111 7
132 112 6
132 113 2
132 114 8
132 115 3
132 116 8
132 117 6
132 118 5
132 119 6
132 120 2
132 121 5
132 122 1
132 123 2
132 124 8
132 125 9
132 126 8
132 127 6
132 128 2
132 129 7
132 130 8
132 131 8
132 132 2
132 133 8
132 134 5
132 135 2
132 136 7
132 137 4
132 138 5
132 139 4
132 140 8
132 141 7
132 142 1
132 143 7
132 144 7
132 145 4
132 146 7
132 147 2
132 148 6
132 149 3
132 150 7
132 151 1
132 152 7
132 153 9
132 154 9
132 155 6
132 156 6
132 157 1
132 158 8
132 159 9
132 160 4
132 161 7
132 162 4
132 163 3
132 164 1
132 165 6
132 166 4
132 167 1
132 168 10
132 169 1
132 170 6
132 171 8
132 172 8
132 173 2
132 174 7
132 175 5
132 176 9
132 177 10
132 178 1
132 179 7
132 180 7
132 181 6
132 182 10
132 183 8
132 184 4
132 185 5
132 186 3
132 187 1
132 188 1
132 189 8
132 190 4
132 191 2
132 192 2
132 193 9
132 194 2
132 195 1
132 196 10
132 197 2
132 198 1
132 199 6
132 200 7
132 201 2
132 202 3
132 203 10
132 204 8
132 205 6
132 206 2
132 207 4
132 208 1
132 209 1
132 210 7
132 211 2
132 212 3
132 213 10
132 214 5
132 215 6
132 216 3
132 217 10
132 218 8
132 219 6
132 220 3
132 221 1
132 222 10
132 223 6
132 224 8
132 225 5
132 226 4
132 227 2
132 228 10
132 229 7
132 230 8
132 231 1
132 232 8
132 233 10
132 234 4
132 235 5
132 236 5
132 237 2
132 238 5
132 239 3
132 240 5
132 241 3
132 242 2
132 243 10
132 244 1
132 245 9
132 246 10
132 247 5
132 248 6
132 249 8
132 250 1
132 251 3
132 252 9
132 253 1
132 254 7
132 255 3
133 0 8
133 1 3
133 2 2
133 3 7
133 4 10
133 5 10
133 6 5
133 7 3
133 8 6
133 9 6
133 10 10
133 11 4
133 12 1
133 13 4
133 14 2
133 15 5
133 16 10
133 17 4
133 18 4
133 19 4
133 20 10
133 21 8
133 22 10
133 23 3
133 24 1
133 25 4
133 26 8
133 27 7
133 28 5
133 29 4
133 30 8
133 31 3
133 32 8
133 33 4
133 34 6
133 35 8
133 36 4
133 37 3
133 38 8
133 39 3
133 40 4
133 41 7
133 42 5
133 43 7
133 44 8
133 45 8
133 46 10
133 47 5
133 48 1
133 49 8
133 50 5
133 51 7
133 52 1
133 53 1
133 54 2
133 55 1
133 56 5
133 57 9
133 58 10
133 59 1
133 60 4
133 61 7
133 62 10
133 63 9
133 64 4
133 65 4
133 66 10
133 67 10
133 68 9
133 69 3
133 70 6
133 71 7
133 72 10
133 73 3
133 74 4
133 75 3
133 76 1
133 77 2
133 78 2
133 79 4
133 80 7
133 81 6
133 82 9
133 83 4
133 84 2
133 85 6
133 86 4
133 87 1
133 88 8
133 89 2
133 90 9
133 91 6
133 92 5
133 93 4
133 94 7
133 95 4
133 96 10
133 97 8
133 98 5
133 99 6
133 100 4
133 101 8
133 102 2
133 103 5
133 104 9
133 105 9
133 106 2
133 107 2
133 108 6
133 109 7
133 110 5
133 111 1
133 112 10
133 113 8
133 114 6
133 115 2
133 116 6
133 117 1
133 118 7
133 119 10
133 120 10
133 121 10
133 122 8
133 123 2
133 124 1
133 125 7
133 126 8
133 127 1
133 128 6
133 129 10
133 130 1
133 131 7
133 132 2
133 133 6
133 134 8
133 135 2
133 136 2
133 137 3
133 138 6
133 139 5
133 140 10
133 141 4
133 142 1
133 143 2
133 144 2
133 145 8
133 146 3
133 147 2
133 148 5
133 149 7
133 150 5
133 151 7
133 152 3
133 153 8
133 154 3
133 155 5
133 156 3
133 157 7
133 158 3
133 159 9
133 160 4
133 161 6
133 162 9
133 163 6
133 164 6
133 165 4
133 166 9
133 167 10
133 168 8
133 169 1
133 170 6
133 171 7
133 172 10
133 173 1
133 174 2
133 175 4
133 176 8
133 177 8
133 178 7
133 179 1
133 180 5
133 181 4
133 182 8
133 183 9
133 184 1
133 185 1
133 186 9
133 187 7
133 188 1
133 189 6
133 190 3
133 191 1
133 192 9
133 193 1
133 194 7
133 195 2
133 196 1
133 197 2
133 198 6
133 199 3
133 200 2
133 201 7
133 202 6
133 203 1
133 204 1
133 205 9
133 206 3
133 207 5
133 208 1
133 209 3
133 210 5
133 211 2
133 212 7
133 213 7
133 214 7
133 215 10
133 216 7
133 217 3
133 218 5
133 219 7
133 220 4
133 221 10
133 222 7
133 223 1
133 224 9
133 225 5
133 226 1
133 227 4
133 228 2
133 229 5
133 230 5
133 231 7
133 232 10
133 233 3
133 234 8
133 235 1
133 236 5
133 237 6
133 238 5
133 239 5
133 240 6
133 241 5
133 242 3
133 243 3
133 244 6
133 245 5
133 246 10
133 247 2
133 248 5
133 249 10
133 250 8
133 251 10
133 252 4
133 253 3
133 254 1
133 255 5
134 0 3
134 1 1
134 2 6
134 3 6
134 4 5
134 5 9
134 6 6
134 7 7
134 8 2
134 9 9
134 10 10
134 11 1
134 12 9
134 13 4
134 14 4
134 15 4
134 16 4
134 17 6
134 18 3
134 19 5
134 20 10
134 21 4
134 22 2
134 23 4
134 24 4
134 25 7
134 26 2
134 27 1
134 28 8
134 29 8
134 30 7
134 31 9
134 32 2
134 33 4
134 34 8
134 35 8
134 36 1
134 37 10
134 38 4
134 39 9
134 40 5
134 41 6
134 42 9
134 43 4
134 44 4
134 45 9
134 46 7
134 47 4
134 48 5
134 49 7
134 50 7
134 51 2
134 52 2
134 53 7
134 54 8
134 55 1
134 56 9
134 57 10
134 58 6
134 59 3
134 60 2
134 61 2
134 62 6
134 63 3
134 64 5
134 65 7
134 66 1
134 67 2
134 68 7
134 69 8
134 70 3
134 71 6
134 72 8
134 73 7
134 74 6
134 75 2
134 76 10
134 77 1
134 78 10
134 79 3
134 80 1
134 81 9
134 82 10
134 83 1
134 84 1
134 85 1
134 86 3
134 87 1
134 88 9
134 89 4
134 90 6
134 91 9
134 92 6
134 93 9
134 94 8
134 95 6
134 96 3
134 97 7
134 98 3
134 99 4
134 100 1
134 101 10
134 102 6
134 103 5
134 104 4
134 105 7
134 106 6
134 107 7
134 108 5
134 109 4
134 110 1
134 111 8
134 112 7
134 113 5
134 114 10
134 115 9
134 116 10
134 117 6
134 118 8
134 119 2
134 120 10
134 121 7
134 122 9
134 123 5
134 124 8
134 125 3
134 126 8
134 127 10
134 128 10
134 129 4
134 130 1
134 131 8
134 132 3
134 133 3
134 134 5
134 135 2
134 136 2
134 137 9
134 138 8
134 139 10
134 140 5
134 141 6
134 142 1
134 143 6
134 144 3
134 145 6
134 146 7
134 147 1
134 148 8
134 149 4
134 150 8
134 151 9
134 152 1
134 153 4
134 154 5
134 155 3
134 156 10
134 157 6
134 158 6
134 159 8
134 160 8
134 161 3
134 162 6
134 163 10
134 164 7
134 165 6
134 166 6
134 167 7
134 168 7
134 169 10
134 170 3
134 171 7
134 172 5
134 173 9
134 174 6
134 175 7
134 176 4
134 177 2
134 178 1
134 179 9
134 180 4
134 181 2
134 182 6
134 183 5
134 184 3
134 185 8
134 186 2
134 187 9
134 188 7
134 189 7
134 190 5
134 191 6
134 192 2
134 193 3
134 194 4
134 195 6
134 196 1
134 197 2
134 198 3
134 199 9
134 200 8
134 201 2
134 202 6
134 203 5
134 204 9
134 205 2
134 206 8
134 207 3
134 208 10
134 209 9
134 210 8
134 211 5
134 212 10
134 213 6
134 214 1
