256 256
105 74 5
105 75 6
105 76 10
105 77 9
105 78 3
105 79 4
105 80 1
105 81 1
105 82 8
105 83 1
105 84 1
105 85 9
105 86 6
105 87 6
105 88 5
105 89 1
105 90 1
105 91 5
105 92 1
105 93 5
105 94 6
105 95 2
105 96 9
105 97 9
105 98 2
105 99 8
105 100 8
105 101 9
105 102 6
105 103 6
105 104 9
105 105 4
105 106 4
105 107 8
105 108 8
105 109 10
105 110 7
105 111 3
105 112 2
105 113 7
105 114 1
105 115 2
105 116 8
105 117 1
105 118 5
105 119 2
105 120 5
105 121 10
105 122 3
105 123 1
105 124 1
105 125 5
105 126 1
105 127 2
105 128 5
105 129 7
105 130 6
105 131 7
105 132 5
105 133 3
105 134 6
105 135 7
105 136 1
105 137 4
105 138 7
105 139 10
105 140 10
105 141 7
105 142 10
105 143 4
105 144 4
105 145 5
105 146 3
105 147 6
105 148 5
105 149 5
105 150 10
105 151 3
105 152 9
105 153 1
105 154 2
105 155 6
105 156 4
105 157 10
105 158 7
105 159 5
105 160 8
105 161 4
105 162 3
105 163 7
105 164 3
105 165 5
105 166 10
105 167 5
105 168 7
105 169 5
105 170 3
105 171 10
105 172 2
105 173 2
105 174 2
105 175 8
105 176 7
105 177 10
105 178 3
105 179 7
105 180 7
105 181 5
105 182 9
105 183 6
105 184 8
105 185 6
105 186 3
105 187 8
105 188 9
105 189 5
105 190 8
105 191 10
105 192 5
105 193 8
105 194 5
105 195 10
105 196 6
105 197 2
105 198 10
105 199 3
105 200 9
105 201 5
105 202 9
105 203 10
105 204 5
105 205 10
105 206 5
105 207 3
105 208 6
105 209 7
105 210 2
105 211 1
105 212 3
105 213 5
105 214 1
105 215 10
105 216 10
105 217 9
105 218 10
105 219 8
105 220 1
105 221 6
105 222 5
105 223 2
105 224 9
105 225 1
105 226 7
105 227 3
105 228 8
105 229 10
105 230 9
105 231 7
105 232 5
105 233 8
105 234 9
105 235 9
105 236 2
105 237 10
105 238 7
105 239 10
105 240 10
105 241 7
105 242 6
105 243 4
105 244 2
105 245 10
105 246 5
105 247 2
105 248 10
105 249 3
105 250 2
105 251 2
105 252 1
105 253 1
105 254 10
105 255 5
106 0 6
106 1 9
106 2 8
106 3 1
106 4 2
106 5 2
106 6 7
106 7 7
106 8 4
106 9 6
106 10 8
106 11 7
106 12 3
106 13 1
106 14 10
106 15 7
106 16 5
106 17 4
106 18 6
106 19 5
106 20 1
106 21 8
106 22 9
106 23 7
106 24 5
106 25 1
106 26 4
106 27 7
106 28 1
106 29 6
106 30 8
106 31 8
106 32 9
106 33 3
106 34 10
106 35 6
106 36 3
106 37 3
106 38 1
106 39 10
106 40 7
106 41 5
106 42 9
106 43 5
106 44 2
106 45 6
106 46 9
106 47 1
106 48 7
106 49 3
106 50 6
106 51 9
106 52 9
106 53 8
106 54 7
106 55 2
106 56 10
106 57 1
106 58 8
106 59 2
106 60 7
106 61 1
106 62 10
106 63 5
106 64 7
106 65 1
106 66 7
106 67 8
106 68 2
106 69 9
106 70 4
106 71 6
106 72 7
106 73 9
106 74 7
106 75 9
106 76 9
106 77 6
106 78 10
106 79 6
106 80 5
106 81 1
106 82 8
106 83 10
106 84 3
106 85 2
106 86 9
106 87 9
106 88 2
106 89 4
106 90 10
106 91 6
106 92 8
106 93 10
106 94 7
106 95 6
106 96 6
106 97 2
106 98 7
106 99 6
106 100 4
106 101 7
106 102 10
106 103 8
106 104 7
106 105 3
106 106 9
106 107 6
106 108 8
106 109 4
106 110 1
106 111 8
106 112 6
106 113 4
106 114 3
106 115 10
106 116 7
106 117 6
106 118 9
106 119 9
106 120 10
106 121 6
106 122 5
106 123 10
106 124 8
106 125 4
106 126 8
106 127 7
106 128 7
106 129 2
106 130 10
106 131 6
106 132 1
106 133 8
106 134 2
106 135 3
106 136 2
106 137 8
106 138 9
106 139 10
106 140 9
106 141 4
106 142 5
106 143 1
106 144 9
106 145 8
106 146 3
106 147 4
106 148 9
106 149 9
106 150 9
106 151 7
106 152 2
106 153 2
106 154 9
106 155 3
106 156 6
106 157 5
106 158 6
106 159 9
106 160 9
106 161 10
106 162 9
106 163 1
106 164 6
106 165 8
106 166 10
106 167 4
106 168 7
106 169 5
106 170 3
106 171 4
106 172 1
106 173 5
106 174 2
106 175 5
106 176 9
106 177 2
106 178 5
106 179 4
106 180 1
106 181 5
106 182 10
106 183 3
106 184 2
106 185 2
106 186 10
106 187 5
106 188 6
106 189 4
106 190 1
106 191 6
106 192 6
106 193 1
106 194 8
106 195 3
106 196 9
106 197 8
106 198 4
106 199 2
106 200 5
106 201 8
106 202 8
106 203 5
106 204 10
106 205 9
106 206 2
106 207 10
106 208 9
106 209 9
106 210 5
106 211 3
106 212 10
106 213 6
106 214 9
106 215 6
106 216 8
106 217 10
106 218 5
106 219 6
106 220 8
106 221 6
106 222 6
106 223 6
106 224 3
106 225 1
106 226 10
106 227 7
106 228 3
106 229 7
106 230 5
106 231 4
106 232 10
106 233 2
106 234 9
106 235 9
106 236 4
106 237 10
106 238 8
106 239 6
106 240 3
106 241 3
106 242 7
106 243 1
106 244 8
106 245 3
106 246 5
106 247 1
106 248 4
106 249 9
106 250 3
106 251 7
106 252 4
106 253 8
106 254 4
106 255 7
107 0 10
107 1 9
107 2 6
107 3 9
107 4 4
107 5 10
107 6 6
107 7 10
107 8 4
107 9 3
107 10 9
107 11 10
107 12 1
107 13 4
107 14 1
107 15 2
107 16 3
107 17 8
107 18 2
107 19 8
107 20 9
107 21 7
107 22 4
107 23 6
107 24 8
107 25 5
107 26 5
107 27 9
107 28 6
107 29 10
107 30 4
107 31 5
107 32 10
107 33 10
107 34 4
107 35 3
107 36 3
107 37 1
107 38 7
107 39 2
107 40 7
107 41 2
107 42 4
107 43 10
107 44 3
107 45 1
107 46 10
107 47 9
107 48 7
107 49 4
107 50 3
107 51 6
107 52 8
107 53 1
107 54 9
107 55 2
107 56 1
107 57 1
107 58 8
107 59 10
107 60 3
107 61 8
107 62 7
107 63 2
107 64 8
107 65 3
107 66 10
107 67 10
107 68 5
107 69 5
107 70 6
107 71 3
107 72 1
107 73 10
107 74 9
107 75 10
107 76 4
107 77 6
107 78 10
107 79 5
107 80 1
107 81 6
107 82 4
107 83 1
107 84 1
107 85 1
107 86 9
107 87 1
107 88 8
107 89 10
107 90 9
107 91 8
107 92 4
107 93 4
107 94 10
107 95 5
107 96 1
107 97 3
107 98 5
107 99 2
107 100 8
107 101 3
107 102 5
107 103 3
107 104 3
107 105 2
107 106 2
107 107 6
107 108 3
107 109 10
107 110 6
107 111 2
107 112 1
107 113 8
107 114 6
107 115 2
107 116 9
107 117 2
107 118 4
107 119 5
107 120 1
107 121 4
107 122 2
107 123 3
107 124 2
107 125 2
107 126 2
107 127 1
107 128 5
107 129 6
107 130 1
107 131 6
107 132 4
107 133 4
107 134 9
107 135 5
107 136 7
107 137 9
107 138 10
107 139 10
107 140 9
107 141 4
107 142 10
107 143 6
107 144 4
107 145 2
107 146 9
107 147 10
107 148 9
107 149 6
107 150 8
107 151 10
107 152 2
107 153 6
107 154 8
107 155 8
107 156 5
107 157 10
107 158 10
107 159 5
107 160 1
107 161 1
107 162 7
107 163 4
107 164 1
107 165 6
107 166 1
107 167 6
107 168 8
107 169 7
107 170 8
107 171 1
107 172 8
107 173 9
107 174 8
107 175 4
107 176 4
107 177 10
107 178 10
107 179 3
107 180 5
107 181 2
107 182 10
107 183 3
107 184 4
107 185 7
107 186 4
107 187 7
107 188 8
107 189 10
107 190 2
107 191 1
107 192 10
107 193 3
107 194 8
107 195 5
107 196 10
107 197 1
107 198 1
107 199 9
107 200 4
107 201 9
107 202 4
107 203 6
107 204 8
107 205 5
107 206 1
107 207 5
107 208 7
107 209 10
107 210 7
107 211 6
107 212 6
107 213 5
107 214 7
107 215 7
107 216 10
107 217 3
107 218 3
107 219 7
107 220 1
107 221 2
107 222 4
107 223 8
107 224 7
107 225 3
107 226 4
107 227 6
107 228 5
107 229 2
107 230 7
107 231 10
107 232 3
107 233 1
107 234 4
107 235 9
107 236 1
107 237 5
107 238 9
107 239 3
107 240 10
107 241 4
107 242 1
107 243 7
107 244 10
107 245 5
107 246 6
107 247 9
107 248 9
107 249 9
107 250 4
107 251 7
107 252 9
107 253 3
107 254 2
107 255 9
108 0 10
108 1 2
108 2 9
108 3 10
108 4 9
108 5 7
108 6 5
108 7 9
108 8 6
108 9 8
108 10 2
108 11 8
108 12 3
108 13 9
108 14 1
108 15 10
108 16 2
108 17 7
108 18 6
108 19 1
108 20 1
108 21 7
108 22 5
108 23 1
108 24 10
108 25 7
108 26 7
108 27 7
108 28 8
108 29 9
108 30 3
108 31 1
108 32 2
108 33 2
108 34 5
108 35 2
108 36 1
108 37 5
108 38 8
108 39 1
108 40 1
108 41 10
108 42 5
108 43 10
108 44 2
108 45 3
108 46 7
108 47 3
108 48 7
108 49 5
108 50 9
108 51 2
108 52 6
108 53 4
108 54 10
108 55 7
108 56 5
108 57 4
108 58 8
108 59 5
108 60 2
108 61 2
108 62 5
108 63 8
108 64 9
108 65 10
108 66 4
108 67 9
108 68 5
108 69 8
108 70 2
108 71 6
108 72 2
108 73 8
108 74 3
108 75 6
108 76 7
108 77 5
108 78 9
108 79 10
108 80 10
108 81 3
108 82 6
108 83 10
108 84 7
108 85 6
108 86 8
108 87 1
108 88 8
108 89 4
108 90 6
108 91 2
108 92 4
108 93 3
108 94 2
108 95 7
108 96 8
108 97 2
108 98 4
108 99 7
108 100 6
108 101 5
108 102 9
108 103 9
108 104 4
108 105 5
108 106 7
108 107 2
108 108 2
108 109 10
108 110 6
108 111 9
108 112 10
108 113 9
108 114 5
108 115 10
108 116 9
108 117 5
108 118 5
108 119 2
108 120 3
108 121 3
108 122 5
108 123 10
108 124 3
108 125 1
108 126 2
108 127 1
108 128 6
108 129 3
108 130 5
108 131 3
108 132 7
108 133 3
108 134 6
108 135 3
108 136 8
108 137 4
108 138 4
108 139 4
108 140 4
108 141 3
108 142 8
108 143 9
108 144 5
108 145 3
108 146 5
108 147 9
108 148 8
108 149 6
108 150 6
108 151 10
108 152 6
108 153 3
108 154 7
108 155 5
108 156 7
108 157 7
108 158 3
108 159 10
108 160 5
108 161 1
108 162 8
108 163 3
108 164 3
108 165 4
108 166 2
108 167 3
108 168 7
108 169 10
108 170 10
108 171 4
108 172 1
108 173 8
108 174 9
108 175 4
108 176 10
108 177 5
108 178 5
108 179 3
108 180 9
108 181 10
108 182 1
108 183 7
108 184 3
108 185 4
108 186 1
108 187 3
108 188 1
108 189 5
108 190 10
108 191 9
108 192 2
108 193 7
108 194 5
108 195 9
108 196 9
108 197 7
108 198 7
108 199 2
108 200 7
108 201 4
108 202 8
108 203 9
108 204 4
108 205 8
108 206 4
108 207 2
108 208 4
108 209 8
108 210 9
108 211 8
108 212 2
108 213 10
108 214 7
108 215 7
108 216 3
108 217 4
108 218 9
108 219 6
108 220 1
108 221 4
108 222 10
108 223 3
108 224 1
108 225 6
108 226 6
108 227 6
108 228 2
108 229 5
108 230 1
108 231 4
108 232 6
108 233 1
108 234 4
108 235 5
108 236 5
108 237 4
108 238 5
108 239 3
108 240 3
108 241 6
108 242 7
108 243 2
108 244 1
108 245 9
108 246 3
108 247 2
108 248 9
108 249 3
108 250 4
108 251 8
108 252 7
108 253 10
108 254 5
108 255 3
109 0 8
109 1 4
109 2 6
109 3 3
109 4 1
109 5 6
109 6 9
109 7 4
109 8 4
109 9 6
109 10 10
109 11 9
109 12 7
109 13 2
109 14 5
109 15 2
109 16 8
109 17 5
109 18 9
109 19 8
109 20 5
109 21 10
109 22 9
109 23 1
109 24 2
109 25 10
109 26 1
109 27 2
109 28 7
109 29 8
109 30 3
109 31 10
109 32 2
109 33 6
109 34 1
109 35 3
109 36 7
109 37 1
109 38 1
109 39 6
109 40 9
109 41 7
109 42 1
109 43 9
109 44 2
109 45 2
109 46 3
109 47 3
109 48 4
109 49 7
109 50 10
109 51 1
109 52 4
109 53 3
109 54 8
109 55 9
109 56 9
109 57 6
109 58 6
109 59 4
109 60 3
109 61 8
109 62 9
109 63 1
109 64 7
109 65 8
109 66 1
109 67 7
109 68 9
109 69 4
109 70 8
109 71 6
109 72 2
109 73 10
109 74 4
109 75 7
109 76 1
109 77 5
109 78 1
109 79 10
109 80 10
109 81 4
109 82 8
109 83 4
109 84 3
109 85 7
109 86 6
109 87 10
109 88 10
109 89 3
109 90 8
109 91 1
109 92 2
109 93 1
109 94 4
109 95 5
109 96 10
109 97 7
109 98 8
109 99 4
109 100 4
109 101 6
109 102 6
109 103 6
109 104 10
109 105 10
109 106 2
109 107 3
109 108 3
109 109 4
109 110 3
109 111 4
109 112 8
109 113 7
109 114 6
109 115 8
109 116 8
109 117 2
109 118 10
109 119 8
109 120 1
109 121 5
109 122 5
109 123 8
109 124 1
109 125 4
109 126 10
109 127 1
109 128 1
109 129 9
109 130 4
109 131 8
109 132 10
109 133 10
109 134 8
109 135 7
109 136 10
109 137 10
109 138 5
109 139 9
109 140 7
109 141 10
109 142 4
109 143 2
109 144 4
109 145 8
109 146 7
109 147 6
109 148 4
109 149 3
109 150 2
109 151 4
109 152 1
109 153 4
109 154 8
109 155 8
109 156 6
109 157 4
109 158 6
109 159 1
109 160 9
109 161 9
109 162 10
109 163 7
109 164 2
109 165 6
109 166 2
109 167 7
109 168 5
109 169 9
109 170 2
109 171 6
109 172 3
109 173 4
109 174 6
109 175 10
109 176 7
109 177 5
109 178 5
109 179 1
109 180 7
109 181 8
109 182 2
109 183 10
109 184 2
109 185 2
109 186 1
109 187 9
109 188 3
109 189 3
109 190 4
109 191 5
109 192 10
109 193 2
109 194 7
109 195 4
109 196 6
109 197 7
109 198 3
109 199 5
109 200 6
109 201 5
109 202 10
109 203 5
109 204 5
109 205 4
109 206 10
109 207 1
109 208 9
109 209 4
109 210 8
109 211 10
109 212 7
109 213 10
109 214 4
109 215 5
109 216 5
109 217 10
109 218 2
109 219 4
109 220 1
109 221 10
109 222 3
109 223 2
109 224 5
109 225 9
109 226 10
109 227 2
109 228 3
109 229 6
109 230 8
109 231 8
109 232 5
109 233 3
109 234 6
109 235 6
109 236 7
109 237 2
109 238 4
109 239 3
109 240 2
109 241 7
109 242 8
109 243 3
109 244 2
109 245 10
109 246 9
109 247 8
109 248 7
109 249 1
109 250 3
109 251 5
109 252 3
109 253 3
109 254 8
109 255 6
110 0 10
110 1 10
110 2 6
110 3 4
110 4 8
110 5 4
110 6 3
110 7 10
110 8 7
110 9 8
110 10 1
110 11 2
110 12 2
110 13 10
110 14 1
110 15 7
110 16 4
110 17 3
110 18 2
110 19 5
110 20 3
110 21 7
110 22 3
110 23 9
110 24 9
110 25 5
110 26 1
110 27 5
110 28 1
110 29 4
110 30 6
110 31 4
110 32 3
110 33 7
110 34 8
110 35 4
110 36 7
110 37 7
110 38 2
110 39 9
110 40 4
110 41 6
110 42 5
110 43 6
110 44 4
110 45 4
110 46 5
110 47 5
110 48 1
110 49 3
110 50 9
110 51 10
110 52 8
110 53 10
110 54 9
110 55 4
110 56 9
110 57 10
110 58 1
110 59 6
110 60 9
110 61 3
110 62 10
110 63 1
110 64 4
110 65 4
110 66 10
110 67 4
110 68 2
110 69 7
110 70 2
110 71 1
110 72 9
110 73 10
110 74 1
110 75 3
110 76 4
110 77 4
110 78 1
110 79 9
110 80 3
110 81 3
110 82 3
110 83 9
110 84 8
110 85 1
110 86 6
110 87 2
110 88 9
110 89 4
110 90 4
110 91 1
110 92 6
110 93 1
110 94 2
110 95 6
110 96 8
110 97 2
110 98 1
110 99 2
110 100 10
110 101 10
110 102 6
110 103 7
110 104 9
110 105 2
110 106 7
110 107 1
110 108 1
110 109 3
110 110 2
110 111 6
110 112 2
110 113 2
110 114 6
110 115 1
110 116 1
110 117 7
110 118 2
110 119 2
110 120 5
110 121 7
110 122 6
110 123 2
110 124 1
110 125 4
110 126 4
110 127 7
110 128 8
110 129 2
110 130 2
110 131 9
110 132 5
110 133 1
110 134 5
110 135 7
110 136 4
110 137 7
110 138 7
110 139 2
110 140 5
110 141 4
110 142 4
110 143 2
110 144 4
110 145 8
110 146 2
110 147 1
110 148 7
110 149 6
110 150 9
110 151 9
110 152 1
110 153 8
110 154 2
110 155 6
110 156 6
110 157 2
110 158 3
110 159 2
110 160 9
110 161 8
110 162 5
110 163 10
110 164 3
110 165 5
110 166 4
110 167 10
110 168 5
110 169 8
110 170 10
110 171 5
110 172 7
110 173 6
110 174 7
110 175 3
110 176 9
110 177 8
110 178 9
110 179 1
110 180 9
110 181 4
110 182 2
110 183 8
110 184 5
110 185 6
110 186 7
110 187 7
110 188 8
110 189 5
110 190 1
110 191 5
110 192 8
110 193 7
110 194 8
110 195 2
110 196 7
110 197 1
110 198 10
110 199 2
110 200 8
110 201 8
110 202 10
110 203 4
110 204 10
110 205 6
110 206 1
110 207 10
110 208 4
110 209 7
110 210 5
110 211 3
110 212 2
110 213 4
110 214 3
110 215 9
110 216 8
110 217 5
110 218 8
110 219 5
110 220 1
110 221 1
110 222 1
110 223 5
110 224 7
110 225 7
110 226 6
110 227 5
110 228 1
110 229 4
110 230 10
110 231 1
110 232 5
110 233 7
110 234 1
110 235 10
110 236 1
110 237 5
110 238 6
110 239 6
110 240 3
110 241 7
110 242 1
110 243 7
110 244 10
110 245 10
110 246 8
110 247 5
110 248 5
110 249 3
110 250 6
110 251 3
110 252 9
110 253 7
110 254 10
110 255 4
111 0 8
111 1 5
111 2 7
111 3 4
111 4 1
111 5 10
111 6 6
111 7 4
111 8 10
111 9 4
111 10 5
111 11 4
111 12 6
111 13 10
111 14 7
111 15 5
111 16 6
111 17 2
111 18 4
111 19 2
111 20 5
111 21 6
111 22 4
111 23 8
111 24 1
111 25 3
111 26 10
111 27 1
111 28 9
111 29 4
111 30 6
111 31 7
111 32 4
111 33 3
111 34 5
111 35 10
111 36 10
111 37 8
111 38 8
111 39 7
111 40 3
111 41 8
111 42 5
111 43 7
111 44 2
111 45 2
111 46 8
111 47 6
111 48 8
111 49 7
111 50 9
111 51 3
111 52 10
111 53 3
111 54 4
111 55 10
111 56 7
111 57 9
111 58 8
111 59 10
111 60 4
111 61 6
111 62 7
111 63 4
111 64 3
111 65 3
111 66 1
111 67 7
111 68 10
111 69 3
111 70 10
111 71 5
111 72 9
111 73 9
111 74 8
111 75 4
111 76 3
111 77 7
111 78 6
111 79 8
111 80 3
111 81 8
111 82 7
111 83 9
111 84 5
111 85 8
111 86 2
111 87 8
111 88 2
111 89 10
111 90 3
111 91 2
111 92 3
111 93 2
111 94 6
111 95 8
111 96 7
111 97 1
111 98 7
111 99 7
111 100 3
111 101 4
111 102 4
111 103 6
111 104 2
111 105 10
111 106 8
111 107 2
111 108 2
111 109 9
111 110 4
111 111 3
111 112 9
111 113 4
111 114 5
111 115 7
111 116 9
111 117 9
111 118 1
111 119 9
111 120 6
111 121 10
111 122 4
111 123 7
111 124 6
111 125 1
111 126 9
111 127 10
111 128 4
111 129 3
111 130 2
111 131 9
111 132 5
111 133 7
111 134 10
111 135 6
111 136 4
111 137 4
111 138 2
111 139 2
111 140 7
111 141 2
111 142 2
111 143 4
111 144 7
111 145 5
111 146 7
111 147 5
111 148 8
111 149 4
111 150 5
111 151 10
111 152 5
111 153 9
111 154 9
111 155 1
111 156 2
111 157 2
111 158 6
111 159 1
111 160 6
111 161 7
111 162 5
111 163 7
111 164 9
111 165 3
111 166 2
111 167 2
111 168 4
111 169 6
111 170 10
111 171 7
111 172 1
111 173 6
111 174 1
111 175 4
111 176 1
111 177 2
111 178 3
111 179 7
111 180 8
111 181 7
111 182 3
111 183 4
111 184 2
111 185 4
111 186 10
111 187 5
111 188 6
111 189 10
111 190 9
111 191 6
111 192 10
111 193 4
111 194 5
111 195 2
111 196 3
111 197 9
111 198 5
111 199 9
111 200 2
111 201 8
111 202 9
111 203 9
111 204 8
111 205 10
111 206 5
111 207 4
111 208 8
111 209 9
111 210 9
111 211 4
111 212 3
111 213 6
111 214 5
111 215 6
111 216 1
111 217 8
111 218 2
111 219 5
111 220 9
111 221 5
111 222 3
111 223 2
111 224 7
111 225 4
111 226 7
111 227 8
111 228 3
111 229 3
111 230 5
111 231 4
111 232 3
111 233 9
111 234 8
111 235 5
111 236 5
111 237 7
111 238 4
111 239 9
111 240 6
111 241 4
111 242 4
111 243 10
111 244 10
111 245 9
111 246 1
111 247 8
111 248 5
111 249 7
111 250 8
111 251 8
111 252 6
111 253 5
111 254 9
111 255 7
112 0 1
112 1 4
112 2 8
112 3 7
112 4 5
112 5 9
112 6 4
112 7 4
112 8 7
112 9 5
112 10 4
112 11 1
112 12 1
112 13 6
112 14 2
112 15 8
112 16 10
112 17 9
112 18 6
112 19 3
112 20 6
112 21 4
112 22 2
112 23 8
112 24 6
112 25 3
112 26 3
112 27 3
112 28 9
112 29 1
112 30 10
112 31 3
112 32 9
112 33 8
112 34 6
112 35 7
112 36 1
112 37 6
112 38 7
112 39 9
112 40 9
112 41 7
112 42 3
112 43 2
112 44 3
112 45 1
112 46 3
112 47 3
112 48 5
112 49 1
112 50 7
112 51 7
112 52 6
112 53 2
112 54 3
112 55 1
112 56 6
112 57 9
112 58 1
112 59 8
112 60 7
112 61 9
112 62 6
112 63 5
112 64 6
112 65 1
112 66 7
112 67 8
112 68 8
112 69 10
112 70 7
112 71 9
112 72 3
112 73 7
112 74 2
112 75 4
112 76 6
112 77 1
112 78 5
112 79 7
112 80 4
112 81 2
112 82 1
112 83 10
112 84 3
112 85 10
112 86 3
112 87 10
112 88 1
112 89 7
112 90 3
112 91 7
112 92 2
112 93 5
112 94 5
112 95 3
112 96 1
112 97 7
112 98 2
112 99 10
112 100 4
112 101 3
112 102 6
112 103 6
112 104 8
112 105 6
112 106 4
112 107 10
112 108 4
112 109 6
112 110 6
112 111 2
112 112 8
112 113 4
112 114 7
112 115 6
112 116 2
112 117 10
112 118 1
112 119 7
112 120 3
112 121 1
112 122 2
112 123 9
112 124 7
112 125 3
112 126 5
112 127 7
112 128 7
112 129 8
112 130 2
112 131 7
112 132 10
112 133 6
112 134 10
112 135 2
112 136 4
112 137 6
112 138 6
112 139 9
112 140 3
112 141 8
112 142 9
112 143 8
112 144 9
112 145 9
112 146 3
112 147 9
112 148 9
112 149 9
112 150 9
112 151 4
112 152 7
112 153 1
112 154 10
112 155 9
112 156 8
112 157 4
112 158 2
112 159 3
112 160 5
112 161 4
112 162 6
112 163 2
112 164 4
112 165 6
112 166 5
112 167 2
112 168 6
112 169 2
112 170 3
112 171 8
112 172 3
112 173 2
112 174 1
112 175 4
112 176 9
112 177 4
112 178 7
112 179 3
112 180 9
112 181 2
112 182 5
112 183 5
112 184 8
112 185 7
112 186 3
112 187 5
112 188 7
112 189 2
112 190 2
112 191 4
112 192 9
112 193 10
112 194 8
112 195 9
112 196 7
112 197 9
112 198 10
112 199 8
112 200 2
112 201 7
112 202 4
112 203 9
112 204 5
112 205 2
112 206 3
112 207 9
112 208 5
112 209 2
112 210 8
112 211 3
112 212 5
112 213 5
112 214 5
112 215 4
112 216 6
112 217 5
112 218 5
112 219 9
112 220 7
112 221 6
112 222 10
112 223 5
112 224 3
112 225 2
112 226 2
112 227 4
112 228 4
112 229 2
112 230 5
112 231 9
112 232 7
112 233 10
112 234 8
112 235 6
112 236 4
112 237 3
112 238 9
112 239 5
112 240 7
112 241 7
112 242 3
112 243 8
112 244 5
112 245 3
112 246 1
112 247 6
112 248 2
112 249 7
112 250 7
112 251 4
112 252 8
112 253 10
112 254 1
112 255 10
113 0 4
113 1 7
113 2 4
113 3 2
113 4 1
113 5 4
113 6 9
113 7 1
113 8 2
113 9 7
113 10 6
113 11 1
113 12 4
113 13 5
113 14 1
113 15 8
113 16 3
113 17 2
113 18 8
113 19 8
113 20 6
113 21 10
113 22 6
113 23 9
113 24 4
113 25 9
113 26 10
113 27 10
113 28 7
113 29 8
113 30 2
113 31 9
113 32 6
113 33 6
113 34 9
113 35 8
113 36 6
113 37 1
113 38 2
113 39 10
113 40 5
113 41 5
113 42 2
113 43 6
113 44 8
113 45 9
113 46 10
113 47 8
113 48 3
113 49 7
113 50 7
113 51 9
113 52 8
113 53 7
113 54 2
113 55 5
113 56 4
113 57 6
113 58 7
113 59 8
113 60 7
113 61 4
113 62 6
113 63 7
113 64 1
113 65 10
113 66 8
113 67 9
113 68 7
113 69 9
113 70 3
113 71 8
113 72 6
113 73 9
113 74 7
113 75 1
113 76 8
113 77 8
113 78 9
113 79 3
113 80 10
113 81 2
113 82 7
113 83 6
113 84 8
113 85 4
113 86 1
113 87 1
113 88 9
113 89 7
113 90 7
113 91 6
113 92 1
113 93 6
113 94 4
113 95 1
113 96 1
113 97 4
113 98 8
113 99 2
113 100 1
113 101 5
113 102 3
113 103 6
113 104 9
113 105 5
113 106 8
113 107 8
113 108 2
113 109 1
113 110 4
113 111 10
113 112 5
113 113 4
113 114 10
113 115 5
113 116 10
113 117 2
113 118 9
113 119 10
113 120 4
113 121 1
113 122 3
113 123 3
113 124 5
113 125 5
113 126 3
113 127 2
113 128 3
113 129 3
113 130 8
113 131 1
113 132 2
113 133 6
113 134 9
113 135 5
113 136 2
113 137 9
113 138 8
113 139 4
113 140 8
113 141 6
113 142 7
113 143 10
113 144 7
113 145 6
113 146 7
113 147 3
113 148 2
113 149 4
113 150 4
113 151 3
113 152 8
113 153 1
113 154 6
113 155 6
113 156 1
113 157 7
113 158 3
113 159 8
113 160 3
113 161 1
113 162 4
113 163 8
113 164 9
113 165 8
113 166 7
113 167 3
113 168 9
113 169 6
113 170 4
113 171 1
113 172 4
113 173 2
113 174 4
113 175 3
113 176 3
113 177 3
113 178 2
113 179 9
113 180 5
113 181 8
113 182 8
113 183 4
113 184 3
113 185 1
113 186 1
113 187 7
113 188 9
113 189 9
113 190 5
113 191 5
113 192 1
113 193 8
113 194 9
113 195 6
113 196 7
113 197 6
113 198 10
113 199 9
113 200 2
113 201 4
113 202 6
113 203 4
113 204 9
113 205 7
113 206 8
113 207 8
113 208 2
113 209 6
113 210 5
113 211 2
113 212 10
113 213 7
113 214 5
113 215 6
113 216 6
113 217 8
113 218 3
113 219 1
113 220 2
113 221 10
113 222 4
113 223 5
113 224 7
113 225 4
113 226 5
113 227 6
113 228 2
113 229 7
113 230 2
113 231 1
113 232 1
113 233 2
113 234 3
113 235 7
113 236 1
113 237 1
113 238 4
113 239 10
113 240 3
113 241 8
113 242 8
113 243 10
113 244 6
113 245 8
113 246 5
113 247 6
113 248 10
113 249 2
113 250 8
113 251 7
113 252 3
113 253 2
113 254 6
113 255 10
114 0 2
114 1 1
114 2 2
114 3 9
114 4 1
114 5 1
114 6 3
114 7 1
114 8 4
114 9 7
114 10 3
114 11 2
114 12 7
114 13 5
114 14 8
114 15 8
114 16 5
114 17 1
114 18 2
114 19 6
114 20 5
114 21 9
114 22 5
114 23 6
114 24 2
114 25 7
114 26 8
114 27 5
114 28 2
114 29 5
114 30 10
114 31 9
114 32 5
114 33 1
114 34 3
114 35 6
114 36 3
114 37 3
114 38 2
114 39 7
114 40 5
114 41 10
114 42 10
114 43 6
114 44 10
114 45 2
114 46 8
114 47 4
114 48 3
114 49 7
114 50 9
114 51 2
114 52 9
114 53 1
114 54 7
114 55 5
114 56 8
114 57 1
114 58 9
114 59 7
114 60 7
114 61 1
114 62 1
114 63 3
114 64 6
114 65 7
114 66 6
114 67 1
114 68 10
114 69 3
114 70 7
114 71 3
114 72 8
114 73 3
114 74 7
114 75 7
114 76 10
114 77 10
114 78 9
114 79 4
114 80 5
114 81 6
114 82 2
114 83 8
114 84 4
114 85 10
114 86 8
114 87 6
114 88 3
114 89 6
114 90 8
114 91 5
114 92 1
114 93 5
114 94 2
114 95 3
114 96 3
114 97 1
114 98 5
114 99 10
114 100 5
114 101 7
